id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1881566542137008563","2025-01-21 12:56:36 +08:00","Money may not solve all problems, but it certainly solves many.\n\nThat's a good start.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",134,15,4,0,10,4348,false,false,false,"https://twitter.com/AccentInvesting/status/1881566542137008563"
"1881575845451505984","2025-01-21 13:33:34 +08:00","RT @AccentInvesting: When it comes to investing your money, the following is the order of operations:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1670770872704024578","null",0,56,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1881575845451505984"
"1881660404431990810","2025-01-21 19:09:34 +08:00","Wealth creation is, first and foremost, a mindset.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",166,22,10,0,24,8335,false,false,false,"https://twitter.com/AccentInvesting/status/1881660404431990810"
"1881691841126412751","2025-01-21 21:14:29 +08:00","If you are in your 20s, prioritize these life-changing habits to transform the course of your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",69,10,34,2,16,31609,false,false,false,"https://twitter.com/AccentInvesting/status/1881691841126412751"
"1881691878824821190","2025-01-21 21:14:38 +08:00","• Exercise regularly\n\nIf you take care of your health, you will reap the benefits in the future.\n\nDo the following:\n\n- Go on walks\n- Bike\n- Pushups\n- Run\n- Play sports\n\nYou'll be glad you cared for your body 20 years from now.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1881691875876180108","null","null",11,0,1,0,2,268,false,false,false,"https://twitter.com/AccentInvesting/status/1881691878824821190"
"1881691881651744807","2025-01-21 21:14:39 +08:00","• Give something back to someone\n\nWhen we perform acts of kindness for others, we feel a lot of internal satisfaction.\n\nDo the following:\n\n- Help your local food pantry\n- Give blood if you're able\n- Volunteer your time\n- Check on a friend or a family member","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1881691878824821190","null","null",13,1,0,0,3,1872,false,false,false,"https://twitter.com/AccentInvesting/status/1881691881651744807"
"1881691884570939503","2025-01-21 21:14:40 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about\n\n- Personal Finance\n- Investing\n- Wealth\n\nSubscribe to receive a free guide on the top 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1881691881651744807","null","1881691841126412751",8,0,0,0,2,2760,false,false,false,"https://twitter.com/AccentInvesting/status/1881691884570939503"
"1881769985074430431","2025-01-22 02:25:00 +08:00","RT @AccentInvesting: Wealth creation is, first and foremost, a mindset.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1881660404431990810","null",0,22,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1881769985074430431"
"1881899923949633966","2025-01-22 11:01:20 +08:00","RT @AccentInvesting: If you are in your 20s, prioritize these life-changing habits to transform the course of your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1881691841126412751","null",0,10,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1881899923949633966"
"1881921276396159484","2025-01-22 12:26:11 +08:00","RT @WisdomBuilder: You have the passport to your own happiness.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1881921271530725617","null",0,2,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1881921276396159484"
"1881938238924841260","2025-01-22 13:33:35 +08:00","RT @AccentInvesting: Money management is one of the most important skills that everyone should learn.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1715145958869086351","null",0,53,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1881938238924841260"
"1882022788057141281","2025-01-22 19:09:33 +08:00","Harsh reality:\n\nPeople with no control over their finances will always work for those who do.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",321,50,40,3,24,45544,false,false,false,"https://twitter.com/AccentInvesting/status/1882022788057141281"
"1882054470835589486","2025-01-22 21:15:27 +08:00","Disappear for 6 months and commit to these micro-habits to change your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",378,59,241,4,31,110708,false,false,false,"https://twitter.com/AccentInvesting/status/1882054470835589486"
"1882054512803799193","2025-01-22 21:15:37 +08:00","• Normalize saying no\n\nSaying yes to everyone and everything can lead to burnout.\n\nHow to say no effectively:\n\n- Be direct and clear\n- Set boundaries\n- Be assertive and courteous\n- Be firm and selfish","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882054509439996008","null","null",18,2,0,0,3,1087,false,false,false,"https://twitter.com/AccentInvesting/status/1882054512803799193"
"1882054515966300519","2025-01-22 21:15:38 +08:00","• Pay it forward\n\nThere is a great internal satisfaction when we do an act of kindness toward others. \n\nEven if it is a small gesture such as complimenting, visiting, or opening a door for someone else.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882054512803799193","null","null",16,0,1,0,2,2422,false,false,false,"https://twitter.com/AccentInvesting/status/1882054515966300519"
"1882054519221027238","2025-01-22 21:15:38 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about\n\n- Personal Finance\n- Investing\n- Wealth\n\nSubscribe to receive a free guide on the top 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882054515966300519","null","1882054470835589486",9,1,1,0,2,3467,false,false,false,"https://twitter.com/AccentInvesting/status/1882054519221027238"
"1882157136643285390","2025-01-23 04:03:24 +08:00","The day you plant the seed is not the day you eat the fruit. \n\nInvesting is not a get-rich-quick scheme.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",471,85,61,5,39,52665,false,false,false,"https://twitter.com/AccentInvesting/status/1882157136643285390"
"1882164158373732354","2025-01-23 04:31:18 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882054470835589486","null","null",6,1,1,0,0,2088,false,false,false,"https://twitter.com/AccentInvesting/status/1882164158373732354"
"1882255765311807550","2025-01-23 10:35:19 +08:00","RT @WisdomBuilder: The pain of growth is better than the pain of regret.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1882255760303829106","null",0,2,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1882255765311807550"
"1882405717220434418","2025-01-23 20:31:11 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882157136643285390","null","null",6,0,1,0,2,1867,false,false,false,"https://twitter.com/AccentInvesting/status/1882405717220434418"
"1882410025093566648","2025-01-23 20:48:18 +08:00","Habits are the compound interest of personal development and growth.\n\nHere are 12 habits of highly successful people to develop if you want to change your life's trajectory:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",290,47,154,3,25,78364,false,false,false,"https://twitter.com/AccentInvesting/status/1882410025093566648"
"1882410058337697862","2025-01-23 20:48:26 +08:00","• They Are Constantly Curious\n\nRich people are always curious; they have a hunger to understand and explore things.\n\nThis curiosity is never truly satisfied, which fuels their continued earnings and growth.\n\nYou have to keep learning if you want to be successful.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882410055422672990","null","null",17,1,1,0,1,1053,false,false,false,"https://twitter.com/AccentInvesting/status/1882410058337697862"
"1882410061273645132","2025-01-23 20:48:26 +08:00","• Distinguish Possessions From Wealth\n\nRich people are more frugal when it comes to material possessions.\n\nWealth is having assets that take care of their lifestyle.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882410058337697862","null","null",17,1,4,0,2,2485,false,false,false,"https://twitter.com/AccentInvesting/status/1882410061273645132"
"1882410064117444914","2025-01-23 20:48:27 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about\n\n- Personal Finance\n- Investing\n- Wealth\n\nSubscribe to receive a free guide on the top 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1882410061273645132","null","1882410025093566648",14,1,1,0,0,3488,false,false,false,"https://twitter.com/AccentInvesting/status/1882410064117444914"
"1882464715974074662","2025-01-24 00:25:37 +08:00","RT @AccentInvesting: Hard Life Lessons I've learned in my 30s that I wish I'd known in my 20s:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1872273815012536500","null",0,31,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1882464715974074662"
"1882493903590322447","2025-01-24 02:21:36 +08:00","RT @AccentInvesting: You can solve 99% of your problems if you manage your finances properly.\n\nAct your wage!!!","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1872459908714578199","null",0,46,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1882493903590322447"
"1882663022591615125","2025-01-24 13:33:37 +08:00","RT @AccentInvesting: Buy assets, and you will thank yourself later.\n\nBuy liabilities, and you'll regret your decision later.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1755687286488916477","null",0,72,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1882663022591615125"
"1882747568481800619","2025-01-24 19:09:34 +08:00","Spending money that you do not have is the quickest way to go broke.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",83,8,3,0,6,4328,false,false,false,"https://twitter.com/AccentInvesting/status/1882747568481800619"
"1882780245813527016","2025-01-24 21:19:25 +08:00","Stop being fooled by the illusion of wealth.\n\nBig houses, expensive cars, designers, and a fancy lifestyle are not symbols of wealth. It is debt.\n\nSigns of wealth are time, freedom, and health.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",300,60,38,2,23,18947,false,false,false,"https://twitter.com/AccentInvesting/status/1882780245813527016"
"1882835948683038881","2025-01-25 01:00:46 +08:00","The best income sources are those that do not require your direct involvement.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",171,31,17,2,16,10426,false,false,false,"https://twitter.com/AccentInvesting/status/1882835948683038881"
